Id,date,Ttb,Tx,Tn,Utb,Un,RRR,Bh,Sh,RunOff,Thang
15201,2003-08-25 00:00:00.000,"23,7","27,8","21,4",86,67,8,2,"2,4",412,NULL
15202,2003-08-26 00:00:00.000,"25,4","30,7","20,8",78,54,0,"4,1","8,8",356,NULL
15203,2003-08-27 00:00:00.000,"24,8","30,7",20,83,63,0,"3,5","11,3",303,NULL
15204,2003-08-28 00:00:00.000,"25,5","30,8","23,2",86,68,"2,5",3,"8,4",275,NULL
15205,2003-08-29 00:00:00.000,"25,6","32,2","21,3",81,55,0,"3,3",10,276,NULL
15206,2003-08-30 00:00:00.000,"24,9","29,4","22,8",87,76,0,"2,4",7,271,NULL
15207,2003-08-31 00:00:00.000,"24,6","30,2","22,3",85,66,"2,4","2,4","6,3",262,NULL
15208,2003-09-01 00:00:00.000,"23,6","28,7","20,9",90,77,"1,5","1,8","0,6",248,NULL
15209,2003-09-02 00:00:00.000,"22,9",28,"21,8",96,94,"12,4",2,"0,9",238,NULL
15210,2003-09-03 00:00:00.000,"23,3","26,6","22,1",93,87,"15,5","0,8","1,6",255,NULL
15211,2003-09-04 00:00:00.000,"23,5","28,8","21,5",90,74,22,"1,6","3,5",263,NULL
15212,2003-09-05 00:00:00.000,"24,3",30,"21,8",87,69,"6,8","2,4","5,9",260,NULL
15213,2003-09-06 00:00:00.000,"24,1","29,5","22,1",89,67,"22,7","2,8","4,8",243,NULL
15214,2003-09-07 00:00:00.000,"23,2",27,"21,9",95,90,"17,7","0,6","0,9",262,NULL
15215,2003-09-08 00:00:00.000,"23,4","26,7","21,7",95,89,"35,7","0,8","0,5",288,NULL
15216,2003-09-09 00:00:00.000,"23,8","28,5","21,1",91,76,"32,5","0,6","0,8",372,NULL
15217,2003-09-10 00:00:00.000,"23,8","29,7","21,2",90,75,"9,6","1,5","4,1",533,NULL
15218,2003-09-11 00:00:00.000,"23,5","29,5","21,5",91,80,"14,8","1,4","1,9",450,NULL
15219,2003-09-12 00:00:00.000,"22,7","28,6","21,8",96,94,"41,4",1,"3,7",456,NULL
15220,2003-09-13 00:00:00.000,"22,1","26,7","21,6",96,94,"23,5","0,4",0,756,NULL
15221,2003-09-14 00:00:00.000,"22,8","26,5","21,3",92,81,"24,9","0,8","1,5",596,NULL
15222,2003-09-15 00:00:00.000,"23,6","28,6","20,5",90,70,"1,7","1,8","4,7",494,NULL
15223,2003-09-16 00:00:00.000,"24,8","30,2",22,87,68,"0,8","2,5","7,1",450,NULL
15224,2003-09-17 00:00:00.000,"25,2",30,"22,4",88,67,0,"2,4","7,5",404,NULL
15225,2003-09-18 00:00:00.000,"24,3","28,7","21,5",90,77,"60,8","1,7","5,2",482,NULL
15226,2003-09-19 00:00:00.000,"24,5","29,6",22,87,67,0,2,"6,3",414,NULL
15227,2003-09-20 00:00:00.000,"23,7",30,"20,7",86,62,0,2,"7,6",426,NULL
15228,2003-09-21 00:00:00.000,"23,9","28,8","21,5",88,70,"0,3","1,6","7,1",403,NULL
15229,2003-09-22 00:00:00.000,"23,6","29,9",21,89,67,"4,6","1,4","2,6",410,NULL
15230,2003-09-23 00:00:00.000,"24,6",30,"21,4",87,66,"0,8","2,4","6,5",392,NULL
15231,2003-09-24 00:00:00.000,"23,1",29,"20,9",87,69,"10,3","2,7","3,2",385,NULL
15232,2003-09-25 00:00:00.000,"23,4",28,"20,7",91,81,5,"1,9","3,9",398,NULL
15233,2003-09-26 00:00:00.000,"23,9","29,9",22,88,65,"21,4","1,7",6,404,NULL
15234,2003-09-27 00:00:00.000,"24,4","29,8",21,87,68,"12,2","1,8","7,6",482,NULL
15235,2003-09-28 00:00:00.000,24,"31,4","20,9",89,66,"74,9","2,5","10,3",856,NULL
15236,2003-09-29 00:00:00.000,"25,1","31,8","21,7",86,61,0,"1,4","5,9",696,NULL
15237,2003-09-30 00:00:00.000,"24,4","29,3","21,2",88,68,0,"1,7","5,2",673,NULL
15238,2003-10-01 00:00:00.000,"24,6","30,5","20,5",82,56,0,"2,6","8,6",623,NULL
15239,2003-10-02 00:00:00.000,"23,7","28,2","21,6",88,75,"0,7","2,1","1,9",637,NULL
15240,2003-10-03 00:00:00.000,"23,3",27,"21,4",92,81,"13,9","0,6",0,633,NULL
15241,2003-10-04 00:00:00.000,"22,6","25,5",22,96,93,"15,4","1,1","0,7",625,NULL
15242,2003-10-05 00:00:00.000,"24,9","30,1","20,7",82,61,0,"2,4","8,4",563,NULL
15243,2003-10-06 00:00:00.000,"24,8","30,1","21,3",85,62,0,"3,7","10,3",516,NULL
15244,2003-10-07 00:00:00.000,"24,4",28,"22,5",87,74,0,"2,2","0,4",483,NULL
15245,2003-10-08 00:00:00.000,"24,9","30,8","20,4",80,50,0,"2,8","8,9",470,NULL
15246,2003-10-09 00:00:00.000,"24,6","30,2","22,4",89,66,2,"1,8","4,8",526,NULL
15247,2003-10-10 00:00:00.000,"25,1",30,"22,3",87,63,0,2,6,446,NULL
15248,2003-10-11 00:00:00.000,"25,1",31,"21,9",85,63,0,"2,8","8,8",422,NULL
15249,2003-10-12 00:00:00.000,"24,7","30,7","21,2",88,64,0,"2,3","6,4",426,NULL
15250,2003-10-13 00:00:00.000,"24,6","30,5","20,7",86,60,0,"2,2","5,5",411,NULL
15251,2003-10-14 00:00:00.000,"24,3","28,5","21,8",88,72,0,"2,6","4,6",389,NULL
15252,2003-10-15 00:00:00.000,"22,9","24,5","21,5",94,88,"4,1","1,3",0,368,NULL
15253,2003-10-16 00:00:00.000,"23,5","28,1","20,5",88,69,0,"1,8","2,3",358,NULL
15254,2003-10-17 00:00:00.000,"23,6","27,2","21,6",92,79,"11,8","1,4","0,8",349,NULL
15255,2003-10-18 00:00:00.000,"22,8",26,22,95,90,"12,3","1,4","0,2",368,NULL
15256,2003-10-19 00:00:00.000,"22,6",26,"21,2",92,82,"12,2","0,8","0,3",398,NULL
15257,2003-10-20 00:00:00.000,"22,5","27,8","21,5",92,88,"4,9","1,3","2,4",400,NULL
15258,2003-10-21 00:00:00.000,"22,5",28,"19,3",87,72,0,"2,2","7,9",429,NULL
15259,2003-10-22 00:00:00.000,"22,6","27,6","19,9",84,63,0,"2,1","3,5",407,NULL
15260,2003-10-23 00:00:00.000,"23,7","28,7","21,6",77,56,0,3,"8,2",384,NULL
15261,2003-10-24 00:00:00.000,"23,1","28,5","19,7",80,59,0,"3,9","10,2",376,NULL
15262,2003-10-25 00:00:00.000,"22,5",28,"19,6",83,60,0,"3,5",10,378,NULL
15263,2003-10-26 00:00:00.000,"21,8","27,3","18,8",80,57,0,4,"10,1",378,NULL
15264,2003-10-27 00:00:00.000,"22,4",28,"18,4",83,55,0,"3,8","10,3",378,NULL
15265,2003-10-28 00:00:00.000,"21,3","26,2","18,6",88,78,"0,1","2,2","3,1",370,NULL
15266,2003-10-29 00:00:00.000,"23,2","27,5","21,2",83,65,"1,2","2,8","5,7",362,NULL
15267,2003-10-30 00:00:00.000,"22,7",28,"19,8",86,62,0,"3,7","8,8",348,NULL
15268,2003-10-31 00:00:00.000,"22,4","26,9","19,6",86,70,0,"2,2","6,1",331,NULL
15269,2003-11-01 00:00:00.000,"22,3","27,5",19,74,51,0,"4,4",10,312,NULL
15270,2003-11-02 00:00:00.000,"22,7",29,"18,3",79,59,0,4,"9,8",297,NULL
15271,2003-11-03 00:00:00.000,"23,3","29,3","20,5",83,57,0,"3,9","10,4",279,NULL
15272,2003-11-04 00:00:00.000,"22,5","28,1","19,2",76,53,0,"3,8","10,6",265,NULL
15273,2003-11-05 00:00:00.000,"22,4","28,6","18,7",81,58,0,"3,8","9,3",253,NULL
15274,2003-11-06 00:00:00.000,"22,7","28,9",19,81,54,0,"3,2","8,3",239,NULL
15275,2003-11-07 00:00:00.000,"23,8","30,7","19,6",81,53,0,"2,7","8,4",233,NULL
15276,2003-11-08 00:00:00.000,24,"30,2","20,9",81,54,0,"3,3","10,6",223,NULL
15277,2003-11-09 00:00:00.000,"23,7",30,19,82,55,0,"3,5","9,8",215,NULL
15278,2003-11-10 00:00:00.000,"24,6","30,2",22,82,64,0,"4,6","8,9",208,NULL
15279,2003-11-11 00:00:00.000,"22,8","28,5","21,1",89,75,2,"4,4","6,7",200,NULL
15280,2003-11-12 00:00:00.000,"21,9","25,2","21,2",96,93,"90,7","1,3",0,209,NULL
15281,2003-11-13 00:00:00.000,"21,7",23,21,95,94,"110,6","0,7",0,669,NULL
15282,2003-11-14 00:00:00.000,"23,9","28,8",21,86,69,"1,9","2,4","8,3",708,NULL
15283,2003-11-15 00:00:00.000,"23,3","28,2","20,8",82,62,0,3,"8,5",557,NULL
15284,2003-11-16 00:00:00.000,"22,1",28,"18,5",80,50,0,"3,5","7,5",466,NULL
15285,2003-11-17 00:00:00.000,"22,8","28,1","18,7",82,66,0,"2,5","3,1",440,NULL
15286,2003-11-18 00:00:00.000,"23,4","28,5","19,7",86,66,0,"1,4","4,3",532,NULL
15287,2003-11-19 00:00:00.000,"24,2","30,3","20,3",84,60,0,3,"8,8",644,NULL
15288,2003-11-20 00:00:00.000,"23,8",30,"20,7",84,65,0,"1,9",6,681,NULL
15289,2003-11-21 00:00:00.000,"24,3","29,8","21,2",79,54,0,"3,4","9,9",653,NULL
15290,2003-11-22 00:00:00.000,23,"26,5","20,9",82,63,0,"3,2","4,8",603,NULL
15291,2003-11-23 00:00:00.000,"22,1","26,2","20,4",91,88,"0,6",2,2,549,NULL
15292,2003-11-24 00:00:00.000,"23,3","26,8","21,4",88,79,"0,2","1,8","2,3",505,NULL
15293,2003-11-25 00:00:00.000,"23,9","28,7","21,4",84,65,0,"3,4","10,4",460,NULL
15294,2003-11-26 00:00:00.000,"23,2","28,2","21,7",83,69,0,"3,8",8,419,NULL
15295,2003-11-27 00:00:00.000,"22,3",27,"20,1",79,58,0,"3,4","6,8",380,NULL
15296,2003-11-28 00:00:00.000,"20,5",26,"16,8",84,62,0,"3,9","8,7",351,NULL
15297,2003-11-29 00:00:00.000,"20,2","23,5","17,5",88,75,0,"2,1","1,5",329,NULL
15298,2003-11-30 00:00:00.000,"20,6","25,7","18,2",78,54,0,"4,8","9,4",312,NULL
15299,2003-12-01 00:00:00.000,"20,2","26,2",17,79,53,0,"4,5","9,1",297,NULL
15300,2003-12-02 00:00:00.000,"20,3",26,"15,7",81,64,0,"3,8","8,2",282,NULL
15301,2003-12-03 00:00:00.000,"19,4",25,"15,8",84,68,0,3,2,268,NULL
15302,2003-12-04 00:00:00.000,"20,5","25,5","16,2",85,66,0,"3,4","3,8",256,NULL
15303,2003-12-05 00:00:00.000,"21,5","26,1",20,85,70,0,"3,9","6,1",248,NULL
15304,2003-12-06 00:00:00.000,"21,5","26,6","19,1",80,56,0,"3,7","9,1",234,NULL
15305,2003-12-07 00:00:00.000,"21,5","27,2","17,8",80,56,0,"5,7","8,9",222,NULL
15306,2003-12-08 00:00:00.000,"22,4","27,4","19,8",84,68,0,4,"7,1",216,NULL
15307,2003-12-09 00:00:00.000,"21,9","23,4","21,1",91,90,"3,5","2,1",0,207,NULL
15308,2003-12-10 00:00:00.000,"22,7","26,5","20,8",87,70,"0,4","2,7","5,8",203,NULL
15309,2003-12-11 00:00:00.000,"22,4","25,7","20,6",85,72,0,"3,4","2,3",206,NULL
15310,2003-12-12 00:00:00.000,"21,9","25,5","20,8",82,68,0,"2,5",2,220,NULL
15311,2003-12-13 00:00:00.000,"19,5","22,9","17,3",89,79,0,"4,9","1,4",215,NULL
15312,2003-12-14 00:00:00.000,"20,2",24,18,81,65,0,"2,8",2,219,NULL
15313,2003-12-15 00:00:00.000,"19,7",25,16,76,52,0,"4,6","9,2",219,NULL
15314,2003-12-16 00:00:00.000,"19,3","22,4","16,5",87,79,0,2,0,215,NULL
15315,2003-12-17 00:00:00.000,"19,9","23,5","18,7",88,80,0,"2,8","1,7",209,NULL
15316,2003-12-18 00:00:00.000,20,"22,5",19,88,81,"0,3","1,5",0,206,NULL
15317,2003-12-19 00:00:00.000,19,"21,7","18,3",87,85,0,"2,3",0,200,NULL
15318,2003-12-20 00:00:00.000,"17,7",22,"14,7",79,63,0,"3,7","3,8",197,NULL
15319,2003-12-21 00:00:00.000,"17,7","21,3","15,3",88,79,0,"2,3","2,4",194,NULL
15320,2003-12-22 00:00:00.000,"20,1","25,7","17,1",81,55,0,4,"7,4",191,NULL
15321,2003-12-23 00:00:00.000,"19,7","25,4",17,82,61,0,"4,4","8,6",186,NULL
15322,2003-12-24 00:00:00.000,"20,9","26,5",18,78,55,0,"4,8","9,4",185,NULL
15323,2003-12-25 00:00:00.000,20,27,"14,7",81,53,0,"3,6","7,9",182,NULL
15324,2003-12-26 00:00:00.000,"19,5","22,6","17,6",87,76,0,"2,4","1,2",178,NULL
15325,2003-12-27 00:00:00.000,"19,6","23,3","17,3",84,72,0,3,"2,8",173,NULL
15326,2003-12-28 00:00:00.000,20,24,"18,5",83,72,0,"3,1","5,9",171,NULL
15327,2003-12-29 00:00:00.000,"20,8","25,4","17,8",79,57,0,5,"9,4",169,NULL
15328,2003-12-30 00:00:00.000,"21,2","26,3","18,1",82,60,0,"4,8","9,4",168,NULL
15329,2003-12-31 00:00:00.000,"21,3","26,2","19,1",78,57,0,"5,1","9,9",164,NULL
15330,2004-01-01 00:00:00.000,"21,2","27,2",18,80,56,0,"4,4","8,9",158,NULL
15331,2004-01-02 00:00:00.000,"20,4","25,6","18,2",82,67,0,"5,4","8,9",153,NULL
15332,2004-01-03 00:00:00.000,"21,7",28,"18,5",81,56,0,"5,9","10,1",150,NULL
15333,2004-01-04 00:00:00.000,"21,1",26,"18,4",77,57,0,"5,2","9,8",148,NULL
15334,2004-01-05 00:00:00.000,"21,7","28,1","18,5",76,55,0,6,"9,5",148,NULL
15335,2004-01-06 00:00:00.000,"21,5","26,7","19,2",81,56,0,"5,6",10,145,NULL
15336,2004-01-07 00:00:00.000,"21,8",28,"18,6",75,51,0,6,"9,7",142,NULL
15337,2004-01-08 00:00:00.000,22,"27,1","18,5",82,68,0,"5,8","8,1",141,NULL
15338,2004-01-09 00:00:00.000,"22,6","26,7","21,1",83,66,0,"3,6","8,3",138,NULL
15339,2004-01-10 00:00:00.000,"22,7","28,7","20,1",83,61,0,"4,6","9,6",135,NULL
15340,2004-01-11 00:00:00.000,"22,8","28,8","20,2",77,53,0,"5,2","10,1",132,NULL
15341,2004-01-12 00:00:00.000,"21,9",27,"19,2",78,58,0,"5,8","9,8",130,NULL
15342,2004-01-13 00:00:00.000,"21,3","26,5",19,85,68,0,"5,2","6,9",129,NULL
15343,2004-01-14 00:00:00.000,"21,4","26,5",19,85,67,0,"5,4",10,126,NULL
15344,2004-01-15 00:00:00.000,"21,6","27,8","18,2",78,52,0,"4,6","9,7",123,NULL
15345,2004-01-16 00:00:00.000,"22,6",31,"17,7",76,33,0,"4,8","6,5",122,NULL
15346,2004-01-17 00:00:00.000,"21,9",28,"18,3",73,46,0,"6,4","10,1",120,NULL
15347,2004-01-18 00:00:00.000,22,"29,6",18,78,52,0,"4,6","9,9",122,NULL
15348,2004-01-19 00:00:00.000,"22,3","30,5","18,5",82,53,0,"4,2","8,1",119,NULL
15349,2004-01-20 00:00:00.000,"21,5",28,"17,9",78,52,0,"4,7","9,9",116,NULL
15350,2004-01-21 00:00:00.000,"20,8","26,1","18,2",80,59,0,"5,7","9,7",113,NULL
15351,2004-01-22 00:00:00.000,"19,8","25,3","17,2",74,52,0,"6,8","10,1",115,NULL
15352,2004-01-23 00:00:00.000,"20,1","26,5","16,3",75,49,0,"5,5","9,5",113,NULL
15353,2004-01-24 00:00:00.000,"19,4",24,"16,7",78,56,0,"5,5","10,2",116,NULL
15354,2004-01-25 00:00:00.000,"18,9","23,7","16,3",78,58,0,"4,8","5,3",116,NULL
15355,2004-01-26 00:00:00.000,"19,7","25,8","16,4",76,53,0,"5,3","6,3",116,NULL
15356,2004-01-27 00:00:00.000,"20,9","27,6","17,4",77,55,0,"5,6","10,2",113,NULL
15357,2004-01-28 00:00:00.000,"20,8","25,3","18,1",80,64,0,6,"7,4",112,NULL
15358,2004-01-29 00:00:00.000,"22,1","28,1",19,77,52,0,"4,4",6,106,NULL
15359,2004-01-30 00:00:00.000,"21,7","27,6","18,5",79,55,0,"4,6","6,5","99,6",NULL
15360,2004-01-31 00:00:00.000,"22,2","30,8","17,9",75,47,0,"6,6","10,1","99,6",NULL
15361,2004-02-01 00:00:00.000,"23,1",31,"18,8",73,41,0,"5,2","9,4","94,5",NULL
15362,2004-02-02 00:00:00.000,"23,1","32,5",17,74,50,0,"5,6","8,9","95,7",NULL
15363,2004-02-03 00:00:00.000,"24,1","31,5","19,1",74,51,0,"4,2","6,9","89,5",NULL
15364,2004-02-04 00:00:00.000,25,"31,3","21,8",77,49,0,5,"8,3",92,NULL
15365,2004-02-05 00:00:00.000,22,"27,7","19,7",80,58,0,"4,6","9,3","93,2",NULL
15366,2004-02-06 00:00:00.000,"20,9","27,3","17,4",74,52,0,"6,2","7,4","95,7",NULL
15367,2004-02-07 00:00:00.000,"21,6","27,6",18,76,53,0,"5,1","8,9","88,3",NULL
15368,2004-02-08 00:00:00.000,"21,4","27,7","18,9",77,55,0,"5,5","9,4","94,5",NULL
15369,2004-02-09 00:00:00.000,"19,2","25,3","15,9",75,54,0,"5,7","9,6",92,NULL
15370,2004-02-10 00:00:00.000,"19,7","26,4","16,5",75,53,0,"6,5","10,6",92,NULL
15371,2004-02-11 00:00:00.000,"21,2","28,3","16,9",72,45,0,"6,1","10,5","93,2",NULL
15372,2004-02-12 00:00:00.000,"20,7",27,"17,9",75,48,0,"6,1","10,5",92,NULL
15373,2004-02-13 00:00:00.000,"19,7","25,8","15,6",73,51,0,"6,4","10,5",92,NULL
15374,2004-02-14 00:00:00.000,"19,5",26,"15,7",68,42,0,"7,8","9,2","84,6",NULL
15375,2004-02-15 00:00:00.000,"19,6","27,8","15,1",68,40,0,"6,5","8,9","84,6",NULL
15376,2004-02-16 00:00:00.000,20,"28,9","15,1",63,41,0,7,"9,3","83,4",NULL
15377,2004-02-17 00:00:00.000,"20,7","28,8",16,69,46,0,"6,6","9,5","83,4",NULL
15378,2004-02-18 00:00:00.000,"21,3","29,3","16,3",70,44,0,7,"10,1","84,6",NULL
15379,2004-02-19 00:00:00.000,"21,9","29,1","17,8",74,46,0,6,"9,9","82,1",NULL
15380,2004-02-20 00:00:00.000,22,"30,7","17,3",68,41,0,"7,4","9,9","83,4",NULL
15381,2004-02-21 00:00:00.000,"22,8","31,7","17,2",66,30,0,"8,2","9,9","82,1",NULL
15382,2004-02-22 00:00:00.000,"22,3","30,5","16,8",68,38,0,"7,6","9,4","78,5",NULL
15383,2004-02-23 00:00:00.000,"22,4","30,2","17,8",70,42,0,"7,6","10,9","79,7",NULL
15384,2004-02-24 00:00:00.000,"23,4",32,"17,9",72,43,0,"6,7","9,9","77,3",NULL
15385,2004-02-25 00:00:00.000,"23,3","31,3","18,3",71,46,0,"6,2","9,8","78,5",NULL
15386,2004-02-26 00:00:00.000,"23,6","31,5",19,73,46,0,"6,6","8,1","76,1",NULL
15387,2004-02-27 00:00:00.000,"23,1","29,4","19,4",73,49,0,"7,2","10,2","73,7",NULL
15388,2004-02-28 00:00:00.000,"24,4",33,"18,9",70,47,0,6,"9,4","73,7",NULL
15389,2004-02-29 00:00:00.000,"25,9","33,7","20,2",66,46,0,"6,1","7,5","73,7",NULL
15390,2004-03-01 00:00:00.000,26,"33,6","19,3",66,43,0,"6,4","7,8","72,6",NULL
15391,2004-03-02 00:00:00.000,"27,3","34,8","21,5",66,44,0,"6,6",10,"74,9",NULL
15392,2004-03-03 00:00:00.000,"25,5","34,9","21,1",72,43,0,"6,7","8,5","71,5",NULL
15393,2004-03-04 00:00:00.000,"22,6","27,6","19,8",77,58,0,"6,5",8,"70,3",NULL
15394,2004-03-05 00:00:00.000,"23,2","29,3","19,4",75,52,0,"6,8","9,6","71,5",NULL
15395,2004-03-06 00:00:00.000,23,"29,2","19,5",70,45,0,8,"10,2","74,9",NULL
15396,2004-03-07 00:00:00.000,"22,2","28,6","18,9",72,42,0,"8,9","8,5","72,6",NULL
15397,2004-03-08 00:00:00.000,"21,1",25,"19,5",78,66,0,"4,2","1,9","71,5",NULL
15398,2004-03-09 00:00:00.000,"20,4","26,4","17,2",76,56,0,6,"7,5","73,7",NULL
15399,2004-03-10 00:00:00.000,"23,8",34,"17,4",67,39,0,"6,9","10,7","72,6",NULL
15400,2004-03-11 00:00:00.000,"24,8","34,2",19,70,42,0,"6,3","9,6","71,5",NULL
15401,2004-03-12 00:00:00.000,"26,1","34,6","20,5",68,41,0,"5,8","8,6","69,2",NULL
15402,2004-03-13 00:00:00.000,"25,7","35,3","20,7",69,36,0,8,"9,5","71,5",NULL
15403,2004-03-14 00:00:00.000,"23,6","30,7","19,5",70,39,0,"8,5","10,2","69,2",NULL
15404,2004-03-15 00:00:00.000,"23,4","31,3","18,5",68,42,0,"7,3","10,6","69,2",NULL
15405,2004-03-16 00:00:00.000,"24,7","33,1","18,8",62,25,0,8,"10,7","69,2",NULL
15406,2004-03-17 00:00:00.000,25,"33,2","19,2",70,40,0,"5,8","9,5","68,1",NULL
15407,2004-03-18 00:00:00.000,"25,3","32,1","20,8",71,45,0,"6,5","9,4","63,6",NULL
15408,2004-03-19 00:00:00.000,"24,7",31,"20,9",74,46,0,"5,9","8,9","62,5",NULL
15409,2004-03-20 00:00:00.000,"23,9",32,"20,3",73,46,0,"5,4","9,5","60,4",NULL
15410,2004-03-21 00:00:00.000,24,31,"19,8",72,51,0,6,"7,9","60,4",NULL
15411,2004-03-22 00:00:00.000,"24,3","30,8","20,7",73,56,0,"4,3",5,"59,3",NULL
15412,2004-03-23 00:00:00.000,"25,2","33,4","20,1",74,48,0,4,"6,9","57,2",NULL
15413,2004-03-24 00:00:00.000,"26,2","33,5","21,4",72,47,0,"4,1","6,2","56,3",NULL
15414,2004-03-25 00:00:00.000,"25,6","33,5","21,5",79,53,"47,2",3,"5,4","57,2",NULL
15415,2004-03-26 00:00:00.000,"26,6","34,5",23,80,49,"8,2",3,"6,8","58,3",NULL
15416,2004-03-27 00:00:00.000,"26,1","32,9","23,1",80,56,"0,9","3,7","7,2","62,5",NULL
15417,2004-03-28 00:00:00.000,"26,4","33,7","22,8",76,52,"1,3","4,4","8,4","64,7",NULL
15418,2004-03-29 00:00:00.000,"26,2","34,5","21,6",75,53,0,"3,6","8,1","65,9",NULL
15419,2004-03-30 00:00:00.000,"25,7","32,9","21,2",76,56,0,"3,4","9,2","74,9",NULL
15420,2004-03-31 00:00:00.000,"25,9","33,5","21,2",75,51,0,3,"7,9","70,3",NULL
15421,2004-04-01 00:00:00.000,"24,2","33,4","20,6",77,49,"8,5","3,3","8,6","69,2",NULL
15422,2004-04-02 00:00:00.000,"25,3","32,4","20,6",78,51,0,"3,2","10,4","69,2",NULL
15423,2004-04-03 00:00:00.000,"25,4","32,6","21,2",68,41,0,4,"10,6","71,5",NULL
15424,2004-04-04 00:00:00.000,25,"32,2","20,7",69,43,0,"5,4","10,6","73,7",NULL
15425,2004-04-05 00:00:00.000,"24,5","30,9","21,3",76,63,0,"5,1","1,4","71,5",NULL
15426,2004-04-06 00:00:00.000,"25,5","32,5","21,8",76,51,0,"4,7","7,9","68,1",NULL
15427,2004-04-07 00:00:00.000,"26,5","33,7","22,5",72,47,0,"5,2","9,2","64,7",NULL
15428,2004-04-08 00:00:00.000,"25,8",34,"21,5",72,47,0,"5,6","7,7","57,2",NULL
15429,2004-04-09 00:00:00.000,25,"30,2","21,6",76,58,0,"5,3","3,7","58,3",NULL
15430,2004-04-10 00:00:00.000,26,"33,5","20,9",72,46,0,"5,6","10,8","62,5",NULL
15431,2004-04-11 00:00:00.000,"26,8","33,2","21,8",71,49,0,"6,1","8,1","73,7",NULL
15432,2004-04-12 00:00:00.000,"25,6","35,3","20,8",79,48,"16,7","5,9","8,6","71,5",NULL
15433,2004-04-13 00:00:00.000,"26,8","34,5","22,3",75,50,0,"3,5","6,8","73,7",NULL
15434,2004-04-14 00:00:00.000,"24,8","30,1","20,5",88,89,"18,8","2,3","3,7","80,9",NULL
15435,2004-04-15 00:00:00.000,"26,1","32,4",23,78,56,0,"3,8","6,9","88,3",NULL
15436,2004-04-16 00:00:00.000,"25,1","32,2","20,2",80,56,0,"3,3",5,"88,3",NULL
15437,2004-04-17 00:00:00.000,"26,3","32,7","22,3",78,54,0,4,"7,7","83,4",NULL
15438,2004-04-18 00:00:00.000,26,"34,6","21,9",77,50,0,"4,7","8,5","85,8",NULL
15439,2004-04-19 00:00:00.000,"25,1","32,5","22,3",83,55,"14,6","3,1","4,8","93,2",NULL
15440,2004-04-20 00:00:00.000,"26,3","33,5","22,3",75,51,"0,6","4,4",9,"90,8",NULL
15441,2004-04-21 00:00:00.000,"26,9",34,22,69,38,0,6,"11,3","90,8",NULL
15442,2004-04-22 00:00:00.000,"26,7","34,5","21,7",69,38,0,"5,5","9,8","94,5",NULL
15443,2004-04-23 00:00:00.000,"26,8","34,3","22,5",74,50,0,"4,7","10,4",92,NULL
15444,2004-04-24 00:00:00.000,"27,5","33,9","23,1",70,47,0,5,"9,5","84,6",NULL
15445,2004-04-25 00:00:00.000,"26,3","34,4","22,2",72,44,0,5,"8,3","78,5",NULL
15446,2004-04-26 00:00:00.000,"27,2",34,"22,8",72,43,0,"5,9","8,5","74,9",NULL
15447,2004-04-27 00:00:00.000,"27,5","35,1","22,6",68,42,0,"7,1","10,9","72,6",NULL
15448,2004-04-28 00:00:00.000,"26,7","34,5","21,8",72,43,0,"7,3","9,5",67,NULL
15449,2004-04-29 00:00:00.000,"26,9","34,5",22,72,46,0,"7,3","10,7","64,7",NULL
15450,2004-04-30 00:00:00.000,"27,6",35,"23,2",68,43,0,"7,8",11,"63,6",NULL
15451,2004-05-01 00:00:00.000,"27,9","35,3",23,71,44,0,"6,9","10,1","63,6",NULL
15452,2004-05-02 00:00:00.000,"26,9","33,2","22,3",77,58,0,"5,4","8,2","63,6",NULL
15453,2004-05-03 00:00:00.000,"27,3","33,5","23,5",77,50,19,"5,6","5,2","63,6",NULL
15454,2004-05-04 00:00:00.000,"27,2","34,2","22,7",75,47,0,"5,1","9,9","61,4",NULL
15455,2004-05-05 00:00:00.000,27,"33,5","21,5",73,44,0,8,"11,7","63,6",NULL
15456,2004-05-06 00:00:00.000,"26,8","33,5","23,4",76,52,0,"7,1","10,5","65,9",NULL
15457,2004-05-07 00:00:00.000,"27,3","33,7","22,9",71,45,0,"6,6","11,4","65,9",NULL
15458,2004-05-08 00:00:00.000,"26,1",31,"22,8",82,58,"30,3","2,5","2,9","61,4",NULL
15459,2004-05-09 00:00:00.000,"25,2","32,4",22,85,70,"3,2","4,9","3,5","64,7",NULL
15460,2004-05-10 00:00:00.000,"25,2","30,3","22,6",87,68,"3,1","2,4","3,2",67,NULL
15461,2004-05-11 00:00:00.000,26,"32,2","22,3",83,54,"22,8",4,"8,8","71,5",NULL
15462,2004-05-12 00:00:00.000,"24,9","30,3","22,5",87,68,"6,8","2,4","2,9","70,3",NULL
15463,2004-05-13 00:00:00.000,"26,2","32,5",22,81,58,0,5,"8,3","78,5",NULL
15464,2004-05-14 00:00:00.000,25,32,"21,8",85,67,"22,2",3,"4,9",125,NULL
15465,2004-05-15 00:00:00.000,"25,1","30,1","22,2",83,66,0,"3,2","3,2",133,NULL
15466,2004-05-16 00:00:00.000,25,31,"21,8",85,63,0,"3,5","7,6",119,NULL
15467,2004-05-17 00:00:00.000,"26,1","30,9","22,5",79,57,0,"4,6","10,2",116,NULL
15468,2004-05-18 00:00:00.000,"25,8","30,3","22,9",81,59,0,"4,7","0,7",112,NULL
